Eta Bin	Phi Bin	Content	Error
-1.84615	-1.0472	-0.00552927	0.161385
-1.84615	-0.523599	0.259286	0.522208
-1.84615	0.0	0.227383	0.237295
-1.84615	0.523599	0.259286	0.522208
-1.84615	1.0472	-0.00552927	0.161385
-1.84615	1.5708	-0.191693	0.148001
-1.84615	2.0944	-0.130695	0.159349
-1.84615	2.61799	0.0442472	0.164989
-1.84615	3.14159	0.0955815	0.141285
-1.84615	3.66519	0.0442472	0.164989
-1.84615	4.18879	-0.130695	0.159349
-1.84615	4.71239	-0.191693	0.148001
-1.53846	-1.0472	0.0378392	0.0483794
-1.53846	-0.523599	0.0777586	0.0636948
-1.53846	0.0	-0.0489062	0.0417629
-1.53846	0.523599	0.0777586	0.0636948
-1.53846	1.0472	0.0378392	0.0483794
-1.53846	1.5708	0.0522526	0.0620566
-1.53846	2.0944	0.0418917	0.0515899
-1.53846	2.61799	0.0553633	0.0474139
-1.53846	3.14159	-0.0162511	0.0464105
-1.53846	3.66519	0.0553633	0.0474139
-1.53846	4.18879	0.0418917	0.0515899
-1.53846	4.71239	0.0522526	0.0620566
-1.23077	-1.0472	0.0177999	0.0206749
-1.23077	-0.523599	0.00283285	0.0204621
-1.23077	0.0	0.019649	0.0209766
-1.23077	0.523599	0.00283285	0.0204621
-1.23077	1.0472	0.0177999	0.0206749
-1.23077	1.5708	-0.0202436	0.0205568
-1.23077	2.0944	-0.0306161	0.0205387
-1.23077	2.61799	0.0111467	0.0209496
-1.23077	3.14159	-0.0390992	0.0206371
-1.23077	3.66519	0.0111467	0.0209496
-1.23077	4.18879	-0.0306161	0.0205387
-1.23077	4.71239	-0.0202436	0.0205568
-0.923077	-1.0472	-0.0229163	0.0144638
-0.923077	-0.523599	-0.0207501	0.0145724
-0.923077	0.0	-0.0060612	0.014615
-0.923077	0.523599	-0.0207501	0.0145724
-0.923077	1.0472	-0.0229163	0.0144638
-0.923077	1.5708	-0.046619	0.0143009
-0.923077	2.0944	0.00621635	0.0146211
-0.923077	2.61799	-0.021627	0.0145514
-0.923077	3.14159	0.0232632	0.0148398
-0.923077	3.66519	-0.021627	0.0145514
-0.923077	4.18879	0.00621635	0.0146211
-0.923077	4.71239	-0.046619	0.0143009
-0.615385	-1.0472	-0.0163631	0.0120272
-0.615385	-0.523599	0.0202494	0.0122834
-0.615385	0.0	0.0011494	0.0119628
-0.615385	0.523599	0.0202494	0.0122834
-0.615385	1.0472	-0.0163631	0.0120272
-0.615385	1.5708	-0.000766484	0.0120326
-0.615385	2.0944	-0.00725877	0.0121016
-0.615385	2.61799	0.0172169	0.0121821
-0.615385	3.14159	0.0323089	0.0122434
-0.615385	3.66519	0.0172169	0.0121821
-0.615385	4.18879	-0.00725877	0.0121016
-0.615385	4.71239	-0.000766484	0.0120326
-0.307692	-1.0472	0.00376221	0.0107602
-0.307692	-0.523599	0.0142003	0.0107224
-0.307692	0.0	0.0476416	0.0106226
-0.307692	0.523599	0.0142003	0.0107224
-0.307692	1.0472	0.00376221	0.0107602
-0.307692	1.5708	-0.0112071	0.0107209
-0.307692	2.0944	-0.00177334	0.0107674
-0.307692	2.61799	-0.00214132	0.0108281
-0.307692	3.14159	0.0237541	0.0109202
-0.307692	3.66519	-0.00214132	0.0108281
-0.307692	4.18879	-0.00177334	0.0107674
-0.307692	4.71239	-0.0112071	0.0107209
0.0	-1.0472	-0.022595	0.010288
0.0	-0.523599	0.0131131	0.0102321
0.0	-1.66533e-016	-0.00919426	0.0107903
0.0	0.523599	0.0131131	0.0102321
0.0	1.0472	-0.022595	0.010288
0.0	1.5708	-0.0116069	0.0103448
0.0	2.0944	0.00795944	0.0104024
0.0	2.61799	-0.00434154	0.0103756
0.0	3.14159	0.00613827	0.0103859
0.0	3.66519	-0.00434154	0.0103756
0.0	4.18879	0.00795944	0.0104024
0.0	4.71239	-0.0116069	0.0103448
0.307692	-1.0472	0.00376221	0.0107602
0.307692	-0.523599	0.0142003	0.0107224
0.307692	0.0	0.0476416	0.0106226
0.307692	0.523599	0.0142003	0.0107224
0.307692	1.0472	0.00376221	0.0107602
0.307692	1.5708	-0.0112071	0.0107209
0.307692	2.0944	-0.00177334	0.0107674
0.307692	2.61799	-0.00214132	0.0108281
0.307692	3.14159	0.0237541	0.0109202
0.307692	3.66519	-0.00214132	0.0108281
0.307692	4.18879	-0.00177334	0.0107674
0.307692	4.71239	-0.0112071	0.0107209
0.615385	-1.0472	-0.0163631	0.0120272
0.615385	-0.523599	0.0202494	0.0122834
0.615385	0.0	0.0011494	0.0119628
0.615385	0.523599	0.0202494	0.0122834
0.615385	1.0472	-0.0163631	0.0120272
0.615385	1.5708	-0.000766484	0.0120326
0.615385	2.0944	-0.00725877	0.0121016
0.615385	2.61799	0.0172169	0.0121821
0.615385	3.14159	0.0323089	0.0122434
0.615385	3.66519	0.0172169	0.0121821
0.615385	4.18879	-0.00725877	0.0121016
0.615385	4.71239	-0.000766484	0.0120326
0.923077	-1.0472	-0.0229163	0.0144638
0.923077	-0.523599	-0.0207501	0.0145724
0.923077	0.0	-0.0060612	0.014615
0.923077	0.523599	-0.0207501	0.0145724
0.923077	1.0472	-0.0229163	0.0144638
0.923077	1.5708	-0.046619	0.0143009
0.923077	2.0944	0.00621635	0.0146211
0.923077	2.61799	-0.021627	0.0145514
0.923077	3.14159	0.0232632	0.0148398
0.923077	3.66519	-0.021627	0.0145514
0.923077	4.18879	0.00621635	0.0146211
0.923077	4.71239	-0.046619	0.0143009
1.23077	-1.0472	0.0177999	0.0206749
1.23077	-0.523599	0.00283285	0.0204621
1.23077	0.0	0.019649	0.0209766
1.23077	0.523599	0.00283285	0.0204621
1.23077	1.0472	0.0177999	0.0206749
1.23077	1.5708	-0.0202436	0.0205568
1.23077	2.0944	-0.0306161	0.0205387
1.23077	2.61799	0.0111467	0.0209496
1.23077	3.14159	-0.0390992	0.0206371
1.23077	3.66519	0.0111467	0.0209496
1.23077	4.18879	-0.0306161	0.0205387
1.23077	4.71239	-0.0202436	0.0205568
1.53846	-1.0472	0.0378392	0.0483794
1.53846	-0.523599	0.0777586	0.0636948
1.53846	0.0	-0.0489062	0.0417629
1.53846	0.523599	0.0777586	0.0636948
1.53846	1.0472	0.0378392	0.0483794
1.53846	1.5708	0.0522526	0.0620566
1.53846	2.0944	0.0418917	0.0515899
1.53846	2.61799	0.0553633	0.0474139
1.53846	3.14159	-0.0162511	0.0464105
