Eta Bin	Phi Bin	Content	Error
-1.84615	-1.0472	0.185986	0.331505
-1.84615	-0.523599	-0.0471879	0.0681802
-1.84615	0.0	0.184899	0.15011
-1.84615	0.523599	-0.0471879	0.0681802
-1.84615	1.0472	0.185986	0.331505
-1.84615	1.5708	0.0624561	0.0736428
-1.84615	2.0944	-0.0765897	0.0757066
-1.84615	2.61799	0.1182	0.0836771
-1.84615	3.14159	0.111497	0.11608
-1.84615	3.66519	0.1182	0.0836771
-1.84615	4.18879	-0.0765897	0.0757066
-1.84615	4.71239	0.0624561	0.0736428
-1.53846	-1.0472	-0.0387199	0.0176636
-1.53846	-0.523599	-0.00387097	0.0149629
-1.53846	0.0	0.0217843	0.0149213
-1.53846	0.523599	-0.00387097	0.0149629
-1.53846	1.0472	-0.0387199	0.0176636
-1.53846	1.5708	-0.0440657	0.0177178
-1.53846	2.0944	0.00818866	0.0247571
-1.53846	2.61799	-0.00653872	0.0165524
-1.53846	3.14159	0.0427736	0.014948
-1.53846	3.66519	-0.00653872	0.0165524
-1.53846	4.18879	0.00818866	0.0247571
-1.53846	4.71239	-0.0440657	0.0177178
-1.23077	-1.0472	-0.00716735	0.00703567
-1.23077	-0.523599	0.00783405	0.007075
-1.23077	0.0	-0.00980764	0.00708678
-1.23077	0.523599	0.00783405	0.007075
-1.23077	1.0472	-0.00716735	0.00703567
-1.23077	1.5708	-0.0156743	0.00701548
-1.23077	2.0944	0.00627358	0.00708465
-1.23077	2.61799	-0.00922845	0.0070583
-1.23077	3.14159	0.0051495	0.007113
-1.23077	3.66519	-0.00922845	0.0070583
-1.23077	4.18879	0.00627358	0.00708465
-1.23077	4.71239	-0.0156743	0.00701548
-0.923077	-1.0472	-0.00290857	0.00508599
-0.923077	-0.523599	0.00427142	0.00510461
-0.923077	0.0	0.00899978	0.00510483
-0.923077	0.523599	0.00427142	0.00510461
-0.923077	1.0472	-0.00290857	0.00508599
-0.923077	1.5708	-0.0112479	0.00507806
-0.923077	2.0944	-0.00359431	0.00510216
-0.923077	2.61799	0.00473406	0.00510915
-0.923077	3.14159	0.0109174	0.00512408
-0.923077	3.66519	0.00473406	0.00510915
-0.923077	4.18879	-0.00359431	0.00510216
-0.923077	4.71239	-0.0112479	0.00507806
-0.615385	-1.0472	-0.00692473	0.00419962
-0.615385	-0.523599	0.00796211	0.00422048
-0.615385	0.0	0.0108683	0.00421501
-0.615385	0.523599	0.00796211	0.00422048
-0.615385	1.0472	-0.00692473	0.00419962
-0.615385	1.5708	-0.0100436	0.00420008
-0.615385	2.0944	-0.00412496	0.0042177
-0.615385	2.61799	0.00446937	0.00424064
-0.615385	3.14159	-0.0130275	0.00422306
-0.615385	3.66519	0.00446937	0.00424064
-0.615385	4.18879	-0.00412496	0.0042177
-0.615385	4.71239	-0.0100436	0.00420008
-0.307692	-1.0472	-0.00602666	0.0037472
-0.307692	-0.523599	0.00703345	0.00373679
-0.307692	0.0	0.0245195	0.00375864
-0.307692	0.523599	0.00703345	0.00373679
-0.307692	1.0472	-0.00602666	0.0037472
-0.307692	1.5708	-0.0102711	0.0037463
-0.307692	2.0944	0.00318157	0.00377126
-0.307692	2.61799	0.00367506	0.00378696
-0.307692	3.14159	0.0118318	0.00380258
-0.307692	3.66519	0.00367506	0.00378696
-0.307692	4.18879	0.00318157	0.00377126
-0.307692	4.71239	-0.0102711	0.0037463
0.0	-1.0472	-0.000383014	0.00360862
0.0	-0.523599	0.00787815	0.00358044
0.0	-1.66533e-016	0.0192414	0.00373113
0.0	0.523599	0.00787815	0.00358044
0.0	1.0472	-0.000383014	0.00360862
0.0	1.5708	-0.0129318	0.0035917
0.0	2.0944	-0.0102098	0.00360975
0.0	2.61799	0.00931875	0.00364816
0.0	3.14159	0.0104327	0.00366269
0.0	3.66519	0.00931875	0.00364816
0.0	4.18879	-0.0102098	0.00360975
0.0	4.71239	-0.0129318	0.0035917
0.307692	-1.0472	-0.00602666	0.0037472
0.307692	-0.523599	0.00703345	0.00373679
0.307692	0.0	0.0245195	0.00375864
0.307692	0.523599	0.00703345	0.00373679
0.307692	1.0472	-0.00602666	0.0037472
0.307692	1.5708	-0.0102711	0.0037463
0.307692	2.0944	0.00318157	0.00377126
0.307692	2.61799	0.00367506	0.00378696
0.307692	3.14159	0.0118318	0.00380258
0.307692	3.66519	0.00367506	0.00378696
0.307692	4.18879	0.00318157	0.00377126
0.307692	4.71239	-0.0102711	0.0037463
0.615385	-1.0472	-0.00692473	0.00419962
0.615385	-0.523599	0.00796211	0.00422048
0.615385	0.0	0.0108683	0.00421501
0.615385	0.523599	0.00796211	0.00422048
0.615385	1.0472	-0.00692473	0.00419962
0.615385	1.5708	-0.0100436	0.00420008
0.615385	2.0944	-0.00412496	0.0042177
0.615385	2.61799	0.00446937	0.00424064
0.615385	3.14159	-0.0130275	0.00422306
0.615385	3.66519	0.00446937	0.00424064
0.615385	4.18879	-0.00412496	0.0042177
0.615385	4.71239	-0.0100436	0.00420008
0.923077	-1.0472	-0.00290857	0.00508599
0.923077	-0.523599	0.00427142	0.00510461
0.923077	0.0	0.00899978	0.00510483
0.923077	0.523599	0.00427142	0.00510461
0.923077	1.0472	-0.00290857	0.00508599
0.923077	1.5708	-0.0112479	0.00507806
0.923077	2.0944	-0.00359431	0.00510216
0.923077	2.61799	0.00473406	0.00510915
0.923077	3.14159	0.0109174	0.00512408
0.923077	3.66519	0.00473406	0.00510915
0.923077	4.18879	-0.00359431	0.00510216
0.923077	4.71239	-0.0112479	0.00507806
1.23077	-1.0472	-0.00716735	0.00703567
1.23077	-0.523599	0.00783405	0.007075
1.23077	0.0	-0.00980764	0.00708678
1.23077	0.523599	0.00783405	0.007075
1.23077	1.0472	-0.00716735	0.00703567
1.23077	1.5708	-0.0156743	0.00701548
1.23077	2.0944	0.00627358	0.00708465
1.23077	2.61799	-0.00922845	0.0070583
1.23077	3.14159	0.0051495	0.007113
1.23077	3.66519	-0.00922845	0.0070583
1.23077	4.18879	0.00627358	0.00708465
1.23077	4.71239	-0.0156743	0.00701548
1.53846	-1.0472	-0.0387199	0.0176636
1.53846	-0.523599	-0.00387097	0.0149629
1.53846	0.0	0.0217843	0.0149213
1.53846	0.523599	-0.00387097	0.0149629
1.53846	1.0472	-0.0387199	0.0176636
1.53846	1.5708	-0.0440657	0.0177178
1.53846	2.0944	0.00818866	0.0247571
1.53846	2.61799	-0.00653872	0.0165524
1.53846	3.14159	0.0427736	0.014948
1.53846	3.66519	-0.00653872	0.0165524
1.53846	4.18879	0.00818866	0.0247571
1.53846	4.71239	-0.0440657	0.0177178
1.84615	-1.0472	0.185986	0.331505
1.84615	-0.523599	-0.0471879	0.0681802
1.84615	0.0	0.184899	0.15011
1.84615	0.523599	-0.0471879	0.0681802
1.84615	1.0472	0.185986	0.331505
1.84615	1.5708	0.0624561	0.0736428
1.84615	2.0944	-0.0765897	0.0757066
1.84615	2.61799	0.1182	0.0836771
1.84615	3.14159	0.111497	0.11608
1.84615	3.66519	0.1182	0.0836771
1.84615	4.18879	-0.0765897	0.0757066
1.84615	4.71239	0.0624561	0.0736428
