Eta Bin	Phi Bin	Content	Error
1.53846	2.0944	-0.020081	0.021562
1.53846	2.61799	0.00134201	0.021755
1.53846	3.14159	0.0281266	0.0217286
1.53846	3.66519	0.00134201	0.021755
1.53846	4.18879	-0.020081	0.021562
1.53846	4.71239	0.00528475	0.0216114
1.84615	-1.0472	-0.0666005	0.0430839
1.84615	-0.523599	-0.162782	0.0416877
1.84615	0.0	-0.0645379	0.0428637
1.84615	0.523599	-0.162782	0.0416877
1.84615	1.0472	-0.0666005	0.0430839
1.84615	1.5708	-0.016288	0.0431499
1.84615	2.0944	-0.0748363	0.0431776
1.84615	2.61799	0.018844	0.0454014
1.84615	3.14159	-0.046522	0.0440197
1.84615	3.66519	0.018844	0.0454014
1.84615	4.18879	-0.0748363	0.0431776
1.84615	4.71239	-0.016288	0.0431499
