Eta Bin	Phi Bin	Content	Error
-1.84615	-1.0472	-0.0528363	0.0679151
-1.84615	-0.523599	-0.128307	0.0795911
-1.84615	0.0	-0.0410328	0.0574412
-1.84615	0.523599	-0.128307	0.0795911
-1.84615	1.0472	-0.0528363	0.0679151
-1.84615	1.5708	-0.0581245	0.0807994
-1.84615	2.0944	0.0735847	0.0932685
-1.84615	2.61799	0.0181316	0.114131
-1.84615	3.14159	0.00793846	0.0714413
-1.84615	3.66519	0.0181316	0.114131
-1.84615	4.18879	0.0735847	0.0932685
-1.84615	4.71239	-0.0581245	0.0807994
-1.53846	-1.0472	-0.0472772	0.0176804
-1.53846	-0.523599	-0.0554115	0.0175674
-1.53846	0.0	0.00653007	0.0180415
-1.53846	0.523599	-0.0554115	0.0175674
-1.53846	1.0472	-0.0472772	0.0176804
-1.53846	1.5708	-0.0371752	0.0178418
-1.53846	2.0944	-0.00999601	0.0178519
-1.53846	2.61799	0.0163537	0.0181138
-1.53846	3.14159	0.0301979	0.0180747
-1.53846	3.66519	0.0163537	0.0181138
-1.53846	4.18879	-0.00999601	0.0178519
-1.53846	4.71239	-0.0371752	0.0178418
-1.23077	-1.0472	-0.0210886	0.0104992
-1.23077	-0.523599	0.0170748	0.010629
-1.23077	0.0	0.00677091	0.0106838
-1.23077	0.523599	0.0170748	0.010629
-1.23077	1.0472	-0.0210886	0.0104992
-1.23077	1.5708	-0.0270047	0.0104564
-1.23077	2.0944	-0.0252395	0.0104869
-1.23077	2.61799	0.0117308	0.010583
-1.23077	3.14159	0.0188143	0.0106448
-1.23077	3.66519	0.0117308	0.010583
-1.23077	4.18879	-0.0252395	0.0104869
-1.23077	4.71239	-0.0270047	0.0104564
-0.923077	-1.0472	-0.0103987	0.0077125
-0.923077	-0.523599	0.00051413	0.00776182
-0.923077	0.0	0.0187547	0.00783017
-0.923077	0.523599	0.00051413	0.00776182
-0.923077	1.0472	-0.0103987	0.0077125
-0.923077	1.5708	-0.0315721	0.00765566
-0.923077	2.0944	-0.00985834	0.00770048
-0.923077	2.61799	0.0201176	0.00781083
-0.923077	3.14159	0.00371549	0.00779888
-0.923077	3.66519	0.0201176	0.00781083
-0.923077	4.18879	-0.00985834	0.00770048
-0.923077	4.71239	-0.0315721	0.00765566
-0.615385	-1.0472	-0.0261975	0.00638062
-0.615385	-0.523599	0.0158131	0.00646135
-0.615385	0.0	0.0221374	0.0064786
-0.615385	0.523599	0.0158131	0.00646135
-0.615385	1.0472	-0.0261975	0.00638062
-0.615385	1.5708	-0.0182948	0.00638216
-0.615385	2.0944	0.00566089	0.00643614
-0.615385	2.61799	0.0108883	0.00647178
-0.615385	3.14159	0.0126516	0.00650563
