Eta Bin	Phi Bin	Content	Error
-1.33333	-1.0472	-0.0388992	0.0525571
-1.33333	-0.523599	-0.0434061	0.0504413
-1.33333	0.0	-0.17528	0.0433592
-1.33333	0.523599	-0.0434061	0.0504413
-1.33333	1.0472	-0.0388992	0.0525571
-1.33333	1.5708	0.027804	0.0529932
-1.33333	2.0944	0.0396756	0.0556386
-1.33333	2.61799	-0.0344233	0.0497597
-1.33333	3.14159	0.0552501	0.0600086
-1.33333	3.66519	-0.0344233	0.0497597
-1.33333	4.18879	0.0396756	0.0556386
-1.33333	4.71239	0.027804	0.0529932
-0.888889	-1.0472	0.00783591	0.0282109
-0.888889	-0.523599	-0.0199238	0.0281036
-0.888889	0.0	0.0165797	0.028846
-0.888889	0.523599	-0.0199238	0.0281036
-0.888889	1.0472	0.00783591	0.0282109
-0.888889	1.5708	-0.0228681	0.0278807
-0.888889	2.0944	-0.0240763	0.0278804
-0.888889	2.61799	0.0403276	0.0281845
-0.888889	3.14159	0.035867	0.0290051
-0.888889	3.66519	0.0403276	0.0281845
-0.888889	4.18879	-0.0240763	0.0278804
-0.888889	4.71239	-0.0228681	0.0278807
-0.444444	-1.0472	-0.0217562	0.0222037
-0.444444	-0.523599	0.0405711	0.0225693
-0.444444	0.0	-0.0529735	0.0213369
-0.444444	0.523599	0.0405711	0.0225693
-0.444444	1.0472	-0.0217562	0.0222037
-0.444444	1.5708	-0.00275947	0.022301
-0.444444	2.0944	0.0301081	0.0225492
-0.444444	2.61799	0.0144202	0.0222965
-0.444444	3.14159	0.0325699	0.0225469
-0.444444	3.66519	0.0144202	0.0222965
-0.444444	4.18879	0.0301081	0.0225492
-0.444444	4.71239	-0.00275947	0.022301
0.0	-1.0472	-0.0441516	0.0200554
0.0	-0.523599	-0.0210171	0.0200182
0.0	-1.66533e-016	0.214339	0.0210669
0.0	0.523599	-0.0210171	0.0200182
0.0	1.0472	-0.0441516	0.0200554
0.0	1.5708	-0.0379866	0.0203021
0.0	2.0944	-0.000289215	0.0206543
0.0	2.61799	-0.00651485	0.0206321
0.0	3.14159	-0.0345541	0.0205459
0.0	3.66519	-0.00651485	0.0206321
0.0	4.18879	-0.000289215	0.0206543
0.0	4.71239	-0.0379866	0.0203021
0.444444	-1.0472	-0.0217562	0.0222037
0.444444	-0.523599	0.0405711	0.0225693
0.444444	0.0	-0.0529735	0.0213369
0.444444	0.523599	0.0405711	0.0225693
0.444444	1.0472	-0.0217562	0.0222037
0.444444	1.5708	-0.00275947	0.022301
0.444444	2.0944	0.0301081	0.0225492
0.444444	2.61799	0.0144202	0.0222965
0.444444	3.14159	0.0325699	0.0225469
0.444444	3.66519	0.0144202	0.0222965
0.444444	4.18879	0.0301081	0.0225492
0.444444	4.71239	-0.00275947	0.022301
0.888889	-1.0472	0.00783591	0.0282109
0.888889	-0.523599	-0.0199238	0.0281036
0.888889	0.0	0.0165797	0.028846
0.888889	0.523599	-0.0199238	0.0281036
0.888889	1.0472	0.00783591	0.0282109
0.888889	1.5708	-0.0228681	0.0278807
0.888889	2.0944	-0.0240763	0.0278804
0.888889	2.61799	0.0403276	0.0281845
0.888889	3.14159	0.035867	0.0290051
0.888889	3.66519	0.0403276	0.0281845
0.888889	4.18879	-0.0240763	0.0278804
0.888889	4.71239	-0.0228681	0.0278807
1.33333	-1.0472	-0.0388992	0.0525571
1.33333	-0.523599	-0.0434061	0.0504413
1.33333	0.0	-0.17528	0.0433592
1.33333	0.523599	-0.0434061	0.0504413
1.33333	1.0472	-0.0388992	0.0525571
1.33333	1.5708	0.027804	0.0529932
1.33333	2.0944	0.0396756	0.0556386
1.33333	2.61799	-0.0344233	0.0497597
1.33333	3.14159	0.0552501	0.0600086
1.33333	3.66519	-0.0344233	0.0497597
1.33333	4.18879	0.0396756	0.0556386
1.33333	4.71239	0.027804	0.0529932
