Eta Bin	Phi Bin	Content	Error
-1.33333	-1.0472	-0.0281332	0.010362
-1.33333	-0.523599	-0.000810977	0.0104542
-1.33333	0.0	-0.0049069	0.0105012
-1.33333	0.523599	-0.000810977	0.0104542
-1.33333	1.0472	-0.0281332	0.010362
-1.33333	1.5708	-0.0124517	0.010376
-1.33333	2.0944	-0.0292058	0.0103412
-1.33333	2.61799	0.00304445	0.0104602
-1.33333	3.14159	0.014051	0.0104385
-1.33333	3.66519	0.00304445	0.0104602
-1.33333	4.18879	-0.0292058	0.0103412
-1.33333	4.71239	-0.0124517	0.010376
-0.888889	-1.0472	-0.0195732	0.0064937
-0.888889	-0.523599	0.00514228	0.00656153
-0.888889	0.0	0.0174679	0.00660649
-0.888889	0.523599	0.00514228	0.00656153
-0.888889	1.0472	-0.0195732	0.0064937
-0.888889	1.5708	-0.0303985	0.00647148
-0.888889	2.0944	-0.00958676	0.0065109
-0.888889	2.61799	0.0251853	0.00658104
-0.888889	3.14159	0.0103013	0.00657216
-0.888889	3.66519	0.0251853	0.00658104
-0.888889	4.18879	-0.00958676	0.0065109
-0.888889	4.71239	-0.0303985	0.00647148
-0.444444	-1.0472	-0.0159778	0.00517262
-0.444444	-0.523599	0.0149722	0.0052137
-0.444444	0.0	0.0263743	0.00524945
-0.444444	0.523599	0.0149722	0.0052137
-0.444444	1.0472	-0.0159778	0.00517262
-0.444444	1.5708	-0.0145652	0.00517959
-0.444444	2.0944	0.00156131	0.00522809
-0.444444	2.61799	0.0182322	0.00525683
-0.444444	3.14159	0.00195083	0.00526549
-0.444444	3.66519	0.0182322	0.00525683
-0.444444	4.18879	0.00156131	0.00522809
-0.444444	4.71239	-0.0145652	0.00517959
0.0	-1.0472	-0.0143599	0.00476897
0.0	-0.523599	0.0157605	0.00479804
0.0	-1.66533e-016	0.0602936	0.00488856
0.0	0.523599	0.0157605	0.00479804
0.0	1.0472	-0.0143599	0.00476897
0.0	1.5708	-0.016781	0.0047943
0.0	2.0944	-0.0115416	0.00481458
0.0	2.61799	0.0122857	0.00487451
0.0	3.14159	0.0256613	0.00493064
0.0	3.66519	0.0122857	0.00487451
0.0	4.18879	-0.0115416	0.00481458
0.0	4.71239	-0.016781	0.0047943
0.444444	-1.0472	-0.0159778	0.00517262
0.444444	-0.523599	0.0149722	0.0052137
0.444444	0.0	0.0263743	0.00524945
0.444444	0.523599	0.0149722	0.0052137
0.444444	1.0472	-0.0159778	0.00517262
0.444444	1.5708	-0.0145652	0.00517959
0.444444	2.0944	0.00156131	0.00522809
0.444444	2.61799	0.0182322	0.00525683
0.444444	3.14159	0.00195083	0.00526549
0.444444	3.66519	0.0182322	0.00525683
0.444444	4.18879	0.00156131	0.00522809
0.444444	4.71239	-0.0145652	0.00517959
0.888889	-1.0472	-0.0195732	0.0064937
0.888889	-0.523599	0.00514228	0.00656153
0.888889	0.0	0.0174679	0.00660649
0.888889	0.523599	0.00514228	0.00656153
0.888889	1.0472	-0.0195732	0.0064937
0.888889	1.5708	-0.0303985	0.00647148
0.888889	2.0944	-0.00958676	0.0065109
0.888889	2.61799	0.0251853	0.00658104
0.888889	3.14159	0.0103013	0.00657216
0.888889	3.66519	0.0251853	0.00658104
0.888889	4.18879	-0.00958676	0.0065109
0.888889	4.71239	-0.0303985	0.00647148
1.33333	-1.0472	-0.0281332	0.010362
1.33333	-0.523599	-0.000810977	0.0104542
1.33333	0.0	-0.0049069	0.0105012
1.33333	0.523599	-0.000810977	0.0104542
1.33333	1.0472	-0.0281332	0.010362
1.33333	1.5708	-0.0124517	0.010376
1.33333	2.0944	-0.0292058	0.0103412
1.33333	2.61799	0.00304445	0.0104602
1.33333	3.14159	0.014051	0.0104385
1.33333	3.66519	0.00304445	0.0104602
1.33333	4.18879	-0.0292058	0.0103412
1.33333	4.71239	-0.0124517	0.010376
