Eta Bin	Phi Bin	Content	Error
-1.84615	-1.0472	-0.175693	0.125608
-1.84615	-0.523599	0.142228	0.248193
-1.84615	0.0	0.144773	0.142871
-1.84615	0.523599	0.142228	0.248193
-1.84615	1.0472	-0.175693	0.125608
-1.84615	1.5708	-0.148679	0.145828
-1.84615	2.0944	0.035034	0.122836
-1.84615	2.61799	0.228236	0.198501
-1.84615	3.14159	0.11163	0.15121
-1.84615	3.66519	0.228236	0.198501
-1.84615	4.18879	0.035034	0.122836
-1.84615	4.71239	-0.148679	0.145828
-1.53846	-1.0472	-0.0169892	0.0329872
-1.53846	-0.523599	0.0207414	0.0287067
-1.53846	0.0	-0.0541455	0.0286288
-1.53846	0.523599	0.0207414	0.0287067
-1.53846	1.0472	-0.0169892	0.0329872
-1.53846	1.5708	0.0394957	0.0289555
-1.53846	2.0944	0.00371209	0.0288396
-1.53846	2.61799	-0.00903848	0.0297085
-1.53846	3.14159	0.0129373	0.0277359
-1.53846	3.66519	-0.00903848	0.0297085
-1.53846	4.18879	0.00371209	0.0288396
-1.53846	4.71239	0.0394957	0.0289555
-1.23077	-1.0472	-0.0398023	0.0135185
-1.23077	-0.523599	0.00317127	0.0136883
-1.23077	0.0	-0.00470395	0.0138103
-1.23077	0.523599	0.00317127	0.0136883
-1.23077	1.0472	-0.0398023	0.0135185
-1.23077	1.5708	-0.0183717	0.0136387
-1.23077	2.0944	-0.0180658	0.0136762
-1.23077	2.61799	0.0122566	0.0139173
-1.23077	3.14159	0.0181106	0.0139651
-1.23077	3.66519	0.0122566	0.0139173
-1.23077	4.18879	-0.0180658	0.0136762
-1.23077	4.71239	-0.0183717	0.0136387
-0.923077	-1.0472	-0.017913	0.00986147
-0.923077	-0.523599	-0.00495879	0.00993713
-0.923077	0.0	0.0389513	0.0101307
-0.923077	0.523599	-0.00495879	0.00993713
-0.923077	1.0472	-0.017913	0.00986147
-0.923077	1.5708	-0.0295633	0.00984948
-0.923077	2.0944	-0.0193482	0.00993683
-0.923077	2.61799	0.0184969	0.0100883
-0.923077	3.14159	0.0246208	0.0100424
-0.923077	3.66519	0.0184969	0.0100883
-0.923077	4.18879	-0.0193482	0.00993683
-0.923077	4.71239	-0.0295633	0.00984948
-0.615385	-1.0472	-0.00267071	0.00823703
-0.615385	-0.523599	0.00648978	0.00827028
-0.615385	0.0	0.0350215	0.00831213
-0.615385	0.523599	0.00648978	0.00827028
-0.615385	1.0472	-0.00267071	0.00823703
-0.615385	1.5708	-0.0413279	0.0081116
-0.615385	2.0944	-0.00517876	0.00827955
-0.615385	2.61799	0.010042	0.00832062
-0.615385	3.14159	0.0336143	0.00839125
-0.615385	3.66519	0.010042	0.00832062
-0.615385	4.18879	-0.00517876	0.00827955
-0.615385	4.71239	-0.0413279	0.0081116
-0.307692	-1.0472	-0.0170077	0.00731927
-0.307692	-0.523599	0.0125386	0.00731766
-0.307692	0.0	0.0174969	0.00738498
-0.307692	0.523599	0.0125386	0.00731766
-0.307692	1.0472	-0.0170077	0.00731927
-0.307692	1.5708	-0.0195926	0.00730765
-0.307692	2.0944	-0.0165787	0.0073324
-0.307692	2.61799	0.0153262	0.00746837
-0.307692	3.14159	0.0385146	0.00752082
-0.307692	3.66519	0.0153262	0.00746837
-0.307692	4.18879	-0.0165787	0.0073324
-0.307692	4.71239	-0.0195926	0.00730765
0.0	-1.0472	-0.0138043	0.00705985
0.0	-0.523599	0.0209433	0.00701289
0.0	-1.66533e-016	0.0212089	0.00764533
0.0	0.523599	0.0209433	0.00701289
0.0	1.0472	-0.0138043	0.00705985
0.0	1.5708	-0.0382608	0.0069602
0.0	2.0944	-0.0074017	0.0070825
0.0	2.61799	0.0102149	0.00714882
0.0	3.14159	0.0263083	0.00716561
0.0	3.66519	0.0102149	0.00714882
0.0	4.18879	-0.0074017	0.0070825
0.0	4.71239	-0.0382608	0.0069602
0.307692	-1.0472	-0.0170077	0.00731927
0.307692	-0.523599	0.0125386	0.00731766
0.307692	0.0	0.0174969	0.00738498
0.307692	0.523599	0.0125386	0.00731766
0.307692	1.0472	-0.0170077	0.00731927
0.307692	1.5708	-0.0195926	0.00730765
0.307692	2.0944	-0.0165787	0.0073324
0.307692	2.61799	0.0153262	0.00746837
0.307692	3.14159	0.0385146	0.00752082
0.307692	3.66519	0.0153262	0.00746837
0.307692	4.18879	-0.0165787	0.0073324
0.307692	4.71239	-0.0195926	0.00730765
0.615385	-1.0472	-0.00267071	0.00823703
0.615385	-0.523599	0.00648978	0.00827028
0.615385	0.0	0.0350215	0.00831213
0.615385	0.523599	0.00648978	0.00827028
0.615385	1.0472	-0.00267071	0.00823703
0.615385	1.5708	-0.0413279	0.0081116
0.615385	2.0944	-0.00517876	0.00827955
0.615385	2.61799	0.010042	0.00832062
0.615385	3.14159	0.0336143	0.00839125
0.615385	3.66519	0.010042	0.00832062
0.615385	4.18879	-0.00517876	0.00827955
0.615385	4.71239	-0.0413279	0.0081116
0.923077	-1.0472	-0.017913	0.00986147
0.923077	-0.523599	-0.00495879	0.00993713
0.923077	0.0	0.0389513	0.0101307
0.923077	0.523599	-0.00495879	0.00993713
0.923077	1.0472	-0.017913	0.00986147
0.923077	1.5708	-0.0295633	0.00984948
0.923077	2.0944	-0.0193482	0.00993683
0.923077	2.61799	0.0184969	0.0100883
0.923077	3.14159	0.0246208	0.0100424
0.923077	3.66519	0.0184969	0.0100883
0.923077	4.18879	-0.0193482	0.00993683
0.923077	4.71239	-0.0295633	0.00984948
1.23077	-1.0472	-0.0398023	0.0135185
1.23077	-0.523599	0.00317127	0.0136883
1.23077	0.0	-0.00470395	0.0138103
1.23077	0.523599	0.00317127	0.0136883
1.23077	1.0472	-0.0398023	0.0135185
1.23077	1.5708	-0.0183717	0.0136387
1.23077	2.0944	-0.0180658	0.0136762
1.23077	2.61799	0.0122566	0.0139173
1.23077	3.14159	0.0181106	0.0139651
1.23077	3.66519	0.0122566	0.0139173
1.23077	4.18879	-0.0180658	0.0136762
1.23077	4.71239	-0.0183717	0.0136387
1.53846	-1.0472	-0.0169892	0.0329872
1.53846	-0.523599	0.0207414	0.0287067
1.53846	0.0	-0.0541455	0.0286288
1.53846	0.523599	0.0207414	0.0287067
1.53846	1.0472	-0.0169892	0.0329872
1.53846	1.5708	0.0394957	0.0289555
1.53846	2.0944	0.00371209	0.0288396
1.53846	2.61799	-0.00903848	0.0297085
1.53846	3.14159	0.0129373	0.0277359
1.53846	3.66519	-0.00903848	0.0297085
1.53846	4.18879	0.00371209	0.0288396
1.53846	4.71239	0.0394957	0.0289555
1.84615	-1.0472	-0.175693	0.125608
1.84615	-0.523599	0.142228	0.248193
1.84615	0.0	0.144773	0.142871
1.84615	0.523599	0.142228	0.248193
1.84615	1.0472	-0.175693	0.125608
1.84615	1.5708	-0.148679	0.145828
1.84615	2.0944	0.035034	0.122836
1.84615	2.61799	0.228236	0.198501
1.84615	3.14159	0.11163	0.15121
1.84615	3.66519	0.228236	0.198501
1.84615	4.18879	0.035034	0.122836
1.84615	4.71239	-0.148679	0.145828
