Eta Bin	Phi Bin	Content	Error
-1.33333	-1.0472	-0.00593501	0.00327943
-1.33333	-0.523599	-0.001718	0.00328127
-1.33333	0.0	0.00900903	0.00452506
-1.33333	0.523599	-0.001718	0.00328127
-1.33333	1.0472	-0.00593501	0.00327943
-1.33333	1.5708	-0.0108865	0.00328347
-1.33333	2.0944	-0.00551856	0.00328155
-1.33333	2.61799	-0.00607518	0.00328028
-1.33333	3.14159	-0.00467977	0.00452784
-1.33333	3.66519	-0.00607518	0.00328028
-1.33333	4.18879	-0.00551856	0.00328155
-1.33333	4.71239	-0.0108865	0.00328347
-0.888889	-1.0472	-0.00550849	0.00209588
-0.888889	-0.523599	0.000908639	0.00209866
-0.888889	0.0	0.00629803	0.00285891
-0.888889	0.523599	0.000908639	0.00209866
-0.888889	1.0472	-0.00550849	0.00209588
-0.888889	1.5708	-0.00960051	0.00209912
-0.888889	2.0944	-0.0007787	0.00209807
-0.888889	2.61799	0.00638078	0.00209925
-0.888889	3.14159	0.00514442	0.00286954
-0.888889	3.66519	0.00638078	0.00209925
-0.888889	4.18879	-0.0007787	0.00209807
-0.888889	4.71239	-0.00960051	0.00209912
-0.444444	-1.0472	-0.0045067	0.00172235
-0.444444	-0.523599	0.00611887	0.00172159
-0.444444	0.0	0.0126392	0.00230796
-0.444444	0.523599	0.00611887	0.00172159
-0.444444	1.0472	-0.0045067	0.00172235
-0.444444	1.5708	-0.00943947	0.00172786
-0.444444	2.0944	1.19567e-007	0.00172817
-0.444444	2.61799	0.00371279	0.00173153
-0.444444	3.14159	-0.00132333	0.00233527
-0.444444	3.66519	0.00371279	0.00173153
-0.444444	4.18879	1.19567e-007	0.00172817
-0.444444	4.71239	-0.00943947	0.00172786
0.0	-1.0472	-0.005774	0.00217731
0.0	-0.523599	0.00463554	0.00217144
0.0	-1.66533e-016	0.0260035	0.00295989
0.0	0.523599	0.00463554	0.00217144
0.0	1.0472	-0.005774	0.00217731
0.0	1.5708	-0.00361625	0.00218782
0.0	2.0944	-8.8954e-005	0.00218944
0.0	2.61799	0.00210237	0.00219425
0.0	3.14159	0.013265	0.00301076
0.0	3.66519	0.00210237	0.00219425
0.0	4.18879	-8.8954e-005	0.00218944
0.0	4.71239	-0.00361625	0.00218782
0.444444	-1.0472	-0.0045067	0.00172235
0.444444	-0.523599	0.00611887	0.00172159
0.444444	0.0	0.0126392	0.00230796
0.444444	0.523599	0.00611887	0.00172159
0.444444	1.0472	-0.0045067	0.00172235
0.444444	1.5708	-0.00943947	0.00172786
0.444444	2.0944	1.19567e-007	0.00172817
0.444444	2.61799	0.00371279	0.00173153
0.444444	3.14159	-0.00132333	0.00233527
0.444444	3.66519	0.00371279	0.00173153
0.444444	4.18879	1.19567e-007	0.00172817
0.444444	4.71239	-0.00943947	0.00172786
0.888889	-1.0472	-0.00550849	0.00209588
0.888889	-0.523599	0.000908639	0.00209866
0.888889	0.0	0.00629803	0.00285891
0.888889	0.523599	0.000908639	0.00209866
0.888889	1.0472	-0.00550849	0.00209588
0.888889	1.5708	-0.00960051	0.00209912
0.888889	2.0944	-0.0007787	0.00209807
0.888889	2.61799	0.00638078	0.00209925
0.888889	3.14159	0.00514442	0.00286954
0.888889	3.66519	0.00638078	0.00209925
0.888889	4.18879	-0.0007787	0.00209807
0.888889	4.71239	-0.00960051	0.00209912
1.33333	-1.0472	-0.00593501	0.00327943
1.33333	-0.523599	-0.001718	0.00328127
1.33333	0.0	0.00900903	0.00452506
1.33333	0.523599	-0.001718	0.00328127
1.33333	1.0472	-0.00593501	0.00327943
1.33333	1.5708	-0.0108865	0.00328347
1.33333	2.0944	-0.00551856	0.00328155
1.33333	2.61799	-0.00607518	0.00328028
1.33333	3.14159	-0.00467977	0.00452784
1.33333	3.66519	-0.00607518	0.00328028
1.33333	4.18879	-0.00551856	0.00328155
1.33333	4.71239	-0.0108865	0.00328347
